epoch:  val_acc test_acc 
0: 15.719063545150501 8.349561830574489
0: 31.145484949832777 38.33982473222979
1: 31.061872909698998 38.52239532619279
2: 25.710702341137125 40.03164556962025
3: 40.719063545150505 53.821811100292116
4: 40.13377926421405 58.44693281402142
5: 43.64548494983278 59.82229795520935
6: 39.130434782608695 58.16699123661149
7: 38.96321070234114 51.27799415774099
8: 34.69899665551839 41.91820837390458
9: 32.19063545150502 52.55598831548198
10: 42.26588628762542 62.5730282375852
11: 23.285953177257525 40.31158714703019
12: 39.71571906354515 56.28042843232716
13: 42.26588628762542 67.12512171372931
14: 41.34615384615385 56.91333982473223
15: 34.07190635451505 61.051606621226874
16: 35.075250836120404 46.628529698149954
17: 45.19230769230769 73.18646543330088
18: 44.64882943143812 71.48247322297955
19: 40.51003344481605 60.63777994157741
20: 45.986622073578594 80.12414800389485
21: 45.27591973244147 77.2273612463486
22: 46.15384615384615 80.44060370009737
23: 45.986622073578594 79.15043816942551
24: 45.69397993311037 78.24975657254139
25: 47.031772575250834 82.22979552093476
26: 46.279264214046826 78.54186952288218
27: 46.23745819397993 78.29844206426485
28: 46.697324414715716 79.89289191820838
29: 46.44648829431438 80.0632911392405
30: 45.819397993311036 77.51947419668939
31: 47.031772575250834 80.62317429406038
32: 46.19565217391305 79.62512171372931
33: 46.15384615384615 77.43427458617332
34: 46.070234113712374 77.78724440116845
35: 45.69397993311037 77.16650438169425
36: 46.15384615384615 77.51947419668939
37: 46.53010033444816 78.42015579357351
38: 46.73913043478261 82.36368062317429
39: 46.23745819397993 81.1222005842259
40: 47.07357859531773 81.06134371957157
41: 46.948160535117054 79.8442064264849
42: 47.07357859531773 80.6840311587147
43: 46.697324414715716 81.4508276533593
44: 46.57190635451505 80.5744888023369
45: 47.11538461538461 79.60077896786757
46: 46.73913043478261 80.55014605647517
47: 46.697324414715716 80.69620253164557
48: 46.61371237458194 80.74488802336903
49: 46.697324414715716 80.91528724440117

=== Summary ===
Best Val Epoch: 45
Test Acc at Best Val: 79.6008 %
Best Test Acc: 82.3637 %
Mean Test Acc of Last 5 Epochs: 80.5015 %
