epoch:  val_acc test_acc 
0: 8.612040133779264 9.980525803310613
0: 28.093645484949832 33.08179162609542
1: 44.147157190635454 45.07059396299903
2: 54.30602006688963 57.436708860759495
3: 59.23913043478261 65.62804284323272
4: 64.04682274247492 68.00146056475171
5: 61.78929765886288 63.49805258033106
6: 71.27926421404682 77.43427458617332
7: 67.26588628762542 72.71178188899708
8: 65.63545150501672 71.61635832521908
9: 69.10535117056857 71.29990262901656
10: 69.39799331103679 73.19863680623175
11: 71.02842809364549 77.86027263875366
12: 69.69063545150502 74.56183057448881
13: 66.63879598662207 66.30963972736124
14: 69.27257525083613 73.36903602726387
15: 67.34949832775919 69.88802336903603
16: 74.12207357859532 81.7794547224927
17: 71.19565217391305 80.96397273612463
18: 74.66555183946488 82.49756572541382
19: 73.95484949832776 80.11197663096397
20: 75.8361204013378 82.6557935735151
21: 74.70735785953177 82.22979552093476
22: 75.12541806020067 82.71665043816942
23: 74.70735785953177 82.41236611489776
24: 75.20903010033445 83.89727361246348
25: 74.1638795986622 83.32521908471276
26: 75.87792642140468 84.51801363193768
27: 73.24414715719064 81.80379746835443
28: 73.91304347826087 82.78967867575463
29: 74.83277591973244 84.35978578383641
30: 74.91638795986623 84.43281402142162
31: 73.95484949832776 82.55842259006816
32: 71.82274247491638 81.24391431353456
33: 74.37290969899665 84.15287244401168
34: 74.45652173913044 83.93378773125609
35: 74.20568561872909 84.12852969814995
36: 74.623745819398 84.99269717624148
37: 72.44983277591973 82.93573515092503
38: 73.16053511705685 83.73904576436222
39: 72.53344481605352 83.06962025316456
40: 73.82943143812709 84.78578383641675
41: 75.71070234113712 85.97857838364168
42: 73.28595317725753 83.64167478091528
43: 73.70401337792642 84.04333008763389
44: 75.29264214046823 86.06377799415775
45: 74.66555183946488 85.12658227848101
46: 74.12207357859532 84.57887049659202
47: 74.03846153846153 84.44498539435249
48: 74.24749163879599 84.93184031158715
49: 73.49498327759197 83.79990262901656

=== Summary ===
Best Val Epoch: 26
Test Acc at Best Val: 84.5180 %
Best Test Acc: 86.0638 %
Mean Test Acc of Last 5 Epochs: 84.5764 %
