epoch:  val_acc test_acc 
0: 8.068561872909699 9.980525803310613
0: 23.99665551839465 12.512171372930867
1: 8.486622073578594 11.20983446932814
2: 34.364548494983275 25.5842259006816
3: 35.702341137123746 19.851509250243428
4: 34.740802675585286 22.43184031158715
5: 31.103678929765888 12.366114897760468
6: 39.924749163879596 12.183544303797468
7: 34.40635451505017 13.656280428432327
8: 40.802675585284284 12.220058422590068
9: 36.32943143812709 17.210321324245374
10: 42.09866220735786 14.751703992210322
11: 43.1438127090301 9.834469328140214
12: 45.48494983277592 11.733203505355403
13: 42.97658862876254 11.136806231742941
14: 41.30434782608695 9.396299902629016
15: 45.1505016722408 12.329600778967867
16: 43.896321070234116 11.331548198636806
17: 43.72909698996656 10.686465433300876
18: 44.3561872909699 10.199610516066212
19: 42.725752508361204 10.333495618305745
20: 46.73913043478261 8.337390457643622
21: 45.1505016722408 8.641674780915288
22: 47.07357859531773 7.667964946445959
23: 44.941471571906355 8.31304771178189
24: 46.11204013377927 8.008763388510223
25: 47.031772575250834 7.947906523855891
26: 45.48494983277592 8.20350535540409
27: 46.070234113712374 8.532132424537489
28: 47.324414715719065 7.923563777994158
29: 47.11538461538461 8.288704965920155
30: 45.35953177257525 8.276533592989288
31: 43.64548494983278 7.509737098344694
32: 45.5685618729097 7.9113924050632916
33: 45.108695652173914 7.850535540408958
34: 45.35953177257525 8.09396299902629
35: 44.64882943143812 8.215676728334957
36: 45.23411371237458 7.8870496592015575
37: 46.11204013377927 8.970301850048685
38: 44.18896321070234 7.4853943524829605
39: 43.72909698996656 7.716650438169426
40: 44.64882943143812 8.471275559883155
41: 44.857859531772576 8.580817916260955
42: 44.60702341137124 8.690360272638754
43: 44.52341137123746 8.799902629016554
44: 44.7324414715719 9.055501460564752
45: 43.06020066889632 8.276533592989288
46: 44.3561872909699 9.006815968841286
47: 44.43979933110368 9.298928919182083
48: 44.7324414715719 9.651898734177216
49: 44.43979933110368 9.49367088607595

=== Summary ===
Best Val Epoch: 28
Test Acc at Best Val: 7.9236 %
Best Test Acc: 25.5842 %
Mean Test Acc of Last 5 Epochs: 9.1456 %
