epoch:  val_acc test_acc 
0: 3.762541806020067 4.345180136319377
0: 44.3561872909699 47.34664070107108
1: 47.44983277591973 52.03261927945472
2: 57.2324414715719 64.22833495618306
3: 52.55016722408027 56.65774099318403
4: 67.14046822742475 72.89435248296007
5: 55.76923076923077 59.96835443037975
6: 64.67391304347827 69.0238558909445
7: 66.34615384615384 65.40895813047712
8: 53.637123745819395 58.41041869522882
9: 70.23411371237458 76.59444985394353
10: 73.62040133779264 82.70447906523856
11: 72.24080267558529 73.70983446932814
12: 65.21739130434783 70.78870496592016
13: 73.3695652173913 79.45472249269717
14: 72.53344481605352 77.71421616358325
15: 74.91638795986623 81.53602726387537
16: 75.376254180602 82.19328140214216
17: 76.25418060200668 83.89727361246348
18: 75.16722408026756 82.13242453748782
19: 76.17056856187291 82.85053554040896
20: 77.55016722408027 88.18159688412852
21: 78.09364548494983 89.25267770204479
22: 77.63377926421404 88.68062317429406
23: 77.4247491638796 88.87536514118793
24: 77.75919732441471 88.64410905550146
25: 78.17725752508362 90.83495618305744
26: 78.46989966555184 90.42112950340798
27: 77.8428093645485 89.92210321324245
28: 78.30267558528428 90.51850048685492
29: 78.01003344481606 90.29941577409932
30: 78.26086956521739 90.04381694255112
31: 77.55016722408027 87.9746835443038
32: 78.30267558528428 90.42112950340798
33: 78.42809364548495 91.02969814995132
34: 78.34448160535118 89.2161635832522
35: 78.26086956521739 90.23855890944499
36: 78.13545150501672 90.11684518013632
37: 78.2190635451505 90.33592989289191
38: 78.38628762541806 89.97078870496593
39: 76.6304347826087 87.07400194741967
40: 78.30267558528428 89.62999026290166
41: 78.67892976588628 90.33592989289191
42: 78.38628762541806 90.71324245374878
43: 78.30267558528428 91.01752677702045
44: 78.51170568561874 90.54284323271665
45: 78.59531772575251 90.64021421616359
46: 78.38628762541806 90.22638753651412
47: 78.51170568561874 90.61587147030185
48: 78.38628762541806 91.04186952288218
49: 78.6371237458194 91.24878286270692

=== Summary ===
Best Val Epoch: 41
Test Acc at Best Val: 90.3359 %
Best Test Acc: 91.2488 %
Mean Test Acc of Last 5 Epochs: 90.7546 %
