epoch:  val_acc test_acc 
0: 8.02675585284281 9.980525803310613
0: 32.69230769230769 39.82473222979552
1: 37.9180602006689 47.13972736124635
2: 39.46488294314381 50.70593962999026
3: 41.38795986622073 62.0618305744888
4: 41.88963210702341 65.40895813047712
5: 42.60033444816054 62.597370983446936
6: 44.39799331103679 67.33203505355404
7: 43.979933110367895 69.19425511197663
8: 42.22408026755853 66.40701071080818
9: 45.23411371237458 74.33057448880234
10: 39.130434782608695 52.385589094449855
11: 44.063545150501675 71.16601752677703
12: 44.3561872909699 72.85783836416748
13: 43.938127090301 61.075949367088604
14: 45.986622073578594 72.7726387536514
15: 42.14046822742475 65.06815968841285
16: 44.857859531772576 70.35053554040896
17: 44.98327759197324 75.15822784810126
18: 46.98996655518395 81.21957156767283
19: 43.22742474916388 66.38266796494645
20: 47.19899665551839 81.7064264849075
21: 47.19899665551839 81.18305744888023
22: 47.491638795986624 82.5462512171373
23: 47.36622073578595 82.21762414800389
24: 47.82608695652174 81.97419668938656
25: 47.240802675585286 82.60710808179162
26: 47.575250836120404 81.9620253164557
27: 47.95150501672241 81.97419668938656
28: 46.780936454849495 79.29649464459591
29: 48.62040133779264 80.91528724440117
30: 48.57859531772575 80.24586173320351
31: 48.285953177257525 81.40214216163584
32: 48.03511705685619 83.84858812074002
33: 48.453177257525084 82.64362220058423
34: 48.32775919732441 81.5968841285297
35: 48.24414715719063 83.51996105160661
36: 47.70066889632107 82.10808179162609
37: 48.82943143812709 83.64167478091528
38: 48.7876254180602 81.76728334956184
39: 48.24414715719063 81.24391431353456
40: 48.7876254180602 81.8159688412853
41: 48.66220735785953 81.90116845180137
42: 48.53678929765886 81.3777994157741
43: 48.41137123745819 80.95180136319377
44: 48.82943143812709 81.40214216163584
45: 47.9933110367893 80.34323271665043
46: 48.03511705685619 80.30671859785784
47: 48.70401337792642 81.62122687439143
48: 48.03511705685619 80.14849074975658
49: 48.62040133779264 81.51168451801364

=== Summary ===
Best Val Epoch: 37
Test Acc at Best Val: 83.6417 %
Best Test Acc: 83.8486 %
Mean Test Acc of Last 5 Epochs: 80.7863 %
