epoch:  val_acc test_acc 
0: 9.216313474610155 8.593314763231199
0: 41.86325469812075 79.28969359331477
1: 45.191923230707715 87.8133704735376
2: 46.67133146741303 90.26462395543176
3: 47.28108756497401 91.05849582172702
4: 48.06077568972411 82.60445682451254
5: 43.36265493802479 82.1866295264624
6: 47.48100759696121 87.49303621169916
7: 46.16153538584566 84.58217270194986
8: 46.02159136345462 89.4707520891365
9: 47.630947620951616 91.78272980501393
10: 47.530987604958014 90.43175487465182
11: 46.94122351059576 86.90807799442896
12: 47.451019592163135 88.70473537604457
13: 47.78088764494202 86.97771587743732
14: 48.580567772890845 91.92200557103064
15: 43.17273090763695 79.93036211699165
16: 48.42063174730108 88.81615598885794
17: 46.94122351059576 81.23955431754875
18: 47.67093162734906 89.49860724233983
19: 43.51259496201519 79.3732590529248
20: 49.51019592163135 93.77437325905292
21: 49.60015993602559 93.8857938718663
22: 49.54018392642943 93.28690807799443
23: 49.570171931227506 92.70194986072423
24: 49.62015193922431 92.75766016713092
25: 49.65013994402239 91.7966573816156
26: 49.69012395041983 92.36768802228413
27: 49.520191923230705 91.6991643454039
28: 49.56017592962815 91.92200557103064
29: 49.65013994402239 90.47353760445682
30: 49.67013194722111 92.21448467966574
31: 49.73010795681727 91.0724233983287
32: 49.73010795681727 93.8857938718663
33: 49.68012794882047 93.80222841225627
34: 49.400239904038386 94.4150417827298
35: 49.59016393442623 92.52089136490251
36: 49.68012794882047 94.69359331476323
37: 49.69012395041983 94.30362116991644
38: 49.63014794082367 93.71866295264624
39: 49.62015193922431 93.53760445682451
40: 49.72011195521791 92.78551532033426
41: 49.74010395841663 93.91364902506963
42: 49.74010395841663 92.45125348189416
43: 49.750099960015994 93.41225626740948
44: 49.73010795681727 92.9108635097493
45: 49.74010395841663 93.42618384401115
46: 49.78008796481407 91.85236768802228
47: 49.78008796481407 93.77437325905292
48: 49.750099960015994 93.17548746518106
49: 49.760095961615356 91.29526462395543

=== Summary ===
Best Val Epoch: 46
Test Acc at Best Val: 91.8524 %
Best Test Acc: 94.6936 %
Mean Test Acc of Last 5 Epochs: 92.7047 %
