epoch:  val_acc test_acc 
0: 10.975609756097562 17.061281337047355
0: 10.95561775289884 5.8635097493036215
1: 11.915233906437425 10.32033426183844
2: 11.395441823270692 11.81058495821727
3: 11.925229908036785 10.32033426183844
4: 11.015593762495001 18.649025069637883
5: 11.30547780887645 10.710306406685238
6: 11.70531787285086 10.125348189415043
7: 10.725709716113554 10.877437325905293
8: 11.775289884046382 9.846796657381615
9: 11.405437824870052 5.125348189415042
10: 10.845661735305878 20.724233983286908
11: 11.795281887245102 14.178272980501394
12: 10.88564574170332 3.635097493036212
13: 10.705717712914835 8.857938718662952
14: 10.90563774490204 17.479108635097493
15: 11.505397840863655 0.403899721448468
16: 10.635745701719312 17.158774373259053
17: 10.875649740103958 13.356545961002785
18: 10.735705717712914 9.233983286908078
19: 11.125549780087965 7.77158774373259
20: 10.915633746501399 13.217270194986073
21: 10.89564174330268 10.055710306406684
22: 11.875249900039984 10.167130919220055
23: 10.685725709716113 12.520891364902507
24: 10.485805677728909 2.7576601671309193
25: 11.935225909636145 10.389972144846796
26: 11.445421831267494 3.4958217270194987
27: 11.535385845661736 10.612813370473537
28: 11.515393842463014 7.395543175487465
29: 11.105557776889244 3.481894150417827
30: 11.73530587764894 10.153203342618385
31: 10.835665733706517 9.721448467966574
32: 10.395841663334666 2.3259052924791086
33: 11.915233906437425 10.278551532033426
34: 10.495801679328268 2.381615598885794
35: 11.465413834466213 2.4094707520891365
36: 11.38544582167133 8.607242339832869
37: 11.005597760895641 7.506963788300836
38: 10.59576169532187 3.4401114206128134
39: 11.775289884046382 10.222841225626741
40: 11.915233906437425 10.376044568245126
41: 11.985205917632946 10.32033426183844
42: 12.015193922431028 10.348189415041782
43: 12.015193922431028 10.334261838440112
44: 12.035185925629747 10.334261838440112
45: 11.985205917632946 10.32033426183844
46: 12.09516193522591 10.32033426183844
47: 12.135145941623351 10.32033426183844
48: 12.065173930427829 10.30640668523677
49: 12.045181927229109 9.331476323119777

=== Summary ===
Best Val Epoch: 47
Test Acc at Best Val: 10.3203 %
Best Test Acc: 20.7242 %
Mean Test Acc of Last 5 Epochs: 10.1198 %
