epoch:  val_acc test_acc 
0: 8.59656137544982 8.593314763231199
0: 63.57457017193123 74.59610027855153
1: 71.38144742103158 73.23119777158774
2: 72.29108356657338 86.44846796657382
3: 63.04478208716513 75.6824512534819
4: 74.93002798880448 80.77994428969359
5: 66.91323470611755 79.09470752089136
6: 75.73970411835266 90.87743732590529
7: 69.97201119552179 76.72701949860725
8: 72.21111555377848 85.94707520891365
9: 71.57137145141944 78.83008356545962
10: 77.99880047980808 91.88022284122563
11: 46.681327469012395 54.81894150417827
12: 76.4094362255098 88.37047353760445
13: 77.2890843662535 86.35097493036211
14: 73.43062774890043 82.11699164345404
15: 78.8984406237505 92.96657381615599
16: 75.6297481007597 81.14206128133705
17: 78.97840863654538 87.2841225626741
18: 79.35825669732107 93.57938718662953
19: 73.68052778888445 84.38718662952647
20: 79.7780887644942 93.27298050139275
21: 79.83806477409037 89.83286908077994
22: 79.8780487804878 89.69359331476323
23: 79.91803278688525 93.44011142061281
24: 80.03798480607757 90.77994428969359
25: 80.05797680927628 88.7883008356546
26: 80.04798080767694 91.6991643454039
27: 79.83806477409037 91.37883008356546
28: 80.077968812475 89.30362116991644
29: 79.71811275489804 90.89136490250696
30: 79.95801679328268 87.07520891364902
31: 80.05797680927628 86.83844011142061
32: 80.10795681727309 90.40389972144847
33: 79.98800479808077 90.5849582172702
34: 79.96801279488204 85.73816155988858
35: 79.98800479808077 88.03621169916434
36: 80.14794082367054 87.60445682451254
37: 80.06797281087564 80.98885793871867
38: 80.18792483006797 90.1949860724234
39: 79.65813674530187 90.84958217270194
40: 80.16793282686925 89.84679665738162
41: 80.15793682526989 89.34540389972145
42: 80.12794882047181 86.81058495821728
43: 80.24790083966414 89.40111420612813
44: 80.13794482207118 88.48189415041783
45: 80.12794882047181 88.63509749303621
46: 80.17792882846861 89.10863509749304
47: 80.13794482207118 88.42618384401115
48: 80.04798080767694 87.66016713091922
49: 80.12794882047181 88.59331476323119

=== Summary ===
Best Val Epoch: 43
Test Acc at Best Val: 89.4011 %
Best Test Acc: 93.5794 %
Mean Test Acc of Last 5 Epochs: 88.4847 %
