epoch:  val_acc test_acc 
0: 9.486205517792882 8.593314763231199
0: 58.416633346661335 74.01114206128133
1: 69.97201119552179 74.06685236768803
2: 69.86205517792882 70.47353760445682
3: 68.46261495401839 76.08635097493037
4: 73.00079968012795 78.56545961002786
5: 72.24110355857657 85.01392757660167
6: 71.12155137944822 76.62952646239555
7: 74.39024390243902 84.38718662952647
8: 70.49180327868852 81.49025069637884
9: 73.37065173930428 74.38718662952647
10: 74.69012395041983 88.66295264623956
11: 76.99920031987205 86.53203342618384
12: 75.51979208316673 79.49860724233983
13: 74.85005997600959 85.94707520891365
14: 76.91923230707717 90.0
15: 70.30187924830068 81.88022284122563
16: 70.26189524190323 71.93593314763231
17: 77.71891243502598 89.06685236768803
18: 77.85885645741703 92.70194986072423
19: 74.85005997600959 87.2284122562674
20: 78.55857656937225 82.06128133704735
21: 78.65853658536585 85.18105849582173
22: 78.67852858856457 82.92479108635098
23: 78.65853658536585 84.05292479108635
24: 78.71851259496202 82.93871866295265
25: 78.77848860455818 83.42618384401115
26: 78.82846861255497 87.84122562674095
27: 78.7984806077569 91.2116991643454
28: 78.76849260295882 88.13370473537604
29: 78.7984806077569 83.25905292479109
30: 78.80847660935626 85.12534818941504
31: 78.7984806077569 84.12256267409471
32: 78.83846461415433 88.13370473537604
33: 78.6985205917633 85.34818941504179
34: 78.88844462215114 86.90807799442896
35: 78.58856457417033 87.56267409470752
36: 78.8984406237505 90.23676880222841
37: 78.72850859656137 85.34818941504179
38: 78.9484206317473 89.34540389972145
39: 78.93842463014794 90.0974930362117
40: 78.9484206317473 87.17270194986072
41: 78.9484206317473 89.26183844011142
42: 78.95841663334666 85.71030640668523
43: 78.93842463014794 85.29247910863509
44: 78.93842463014794 86.14206128133705
45: 78.91843262694923 86.74094707520891
46: 78.91843262694923 85.80779944289694
47: 78.93842463014794 86.1142061281337
48: 78.9484206317473 86.83844011142061
49: 78.88844462215114 87.52089136490251

=== Summary ===
Best Val Epoch: 42
Test Acc at Best Val: 85.7103 %
Best Test Acc: 92.7019 %
Mean Test Acc of Last 5 Epochs: 86.6045 %
