epoch:  val_acc test_acc 
0: 10.94562175129948 17.061281337047355
0: 71.21151539384246 78.74651810584959
1: 76.04958016793283 87.07520891364902
2: 73.86045581767293 86.26740947075209
3: 74.87005197920831 85.87743732590529
4: 76.32946821271491 84.66573816155989
5: 74.85005997600959 83.02228412256268
6: 77.78888444622152 93.80222841225627
7: 73.13074770091963 84.03899721448468
8: 74.52019192323071 92.03342618384401
9: 76.77928828468613 82.89693593314763
10: 77.41903238704518 87.68802228412257
11: 75.81967213114754 86.6016713091922
12: 76.73930427828869 91.42061281337047
13: 78.02878848460615 93.71866295264624
14: 75.32986805277889 89.08077994428969
15: 78.07876849260296 92.7715877437326
16: 71.91123550579768 85.20891364902506
17: 77.52898840463814 87.0891364902507
18: 78.4186325469812 93.41225626740948
19: 78.12874850059976 90.84958217270194
20: 78.77848860455818 90.6824512534819
21: 78.80847660935626 92.64623955431755
22: 78.73850459816073 91.40668523676881
23: 78.73850459816073 93.008356545961
24: 78.75849660135945 87.56267409470752
25: 78.80847660935626 88.4958217270195
26: 78.77848860455818 88.57938718662953
27: 78.77848860455818 90.93314763231197
28: 78.8484606157537 89.76323119777159
29: 78.78848460615754 90.65459610027855
30: 78.62854858056777 89.87465181058496
31: 78.7984806077569 91.78272980501393
32: 78.77848860455818 89.91643454038997
33: 78.75849660135945 87.21448467966574
34: 78.75849660135945 85.69637883008356
35: 78.77848860455818 83.07799442896936
36: 78.80847660935626 87.74373259052925
37: 78.85845661735306 84.81894150417827
38: 78.82846861255497 88.64902506963789
39: 78.8484606157537 85.6267409470752
40: 78.83846461415433 87.93871866295265
41: 78.83846461415433 85.84958217270194
42: 78.87844862055178 89.05292479108635
43: 78.91843262694923 88.17548746518106
44: 78.88844462215114 87.9108635097493
45: 78.88844462215114 87.15877437325905
46: 78.83846461415433 87.78551532033426
47: 78.90843662534986 86.44846796657382
48: 78.87844862055178 88.4958217270195
49: 78.87844862055178 85.57103064066852

=== Summary ===
Best Val Epoch: 43
Test Acc at Best Val: 88.1755 %
Best Test Acc: 93.8022 %
Mean Test Acc of Last 5 Epochs: 87.0919 %
