epoch:  val_acc test_acc 
0: 11.125549780087965 8.593314763231199
0: 10.90563774490204 15.73816155988858
1: 11.435425829668132 8.09192200557103
2: 11.115553778488605 5.8774373259052926
3: 10.93562574970012 16.977715877437326
4: 11.275489804078369 6.476323119777159
5: 11.115553778488605 14.220055710306406
6: 11.455417832866853 7.618384401114207
7: 10.825669732107157 17.45125348189415
8: 11.145541783286685 5.139275766016713
9: 11.115553778488605 0.055710306406685235
10: 11.015593762495001 11.7966573816156
11: 11.215513794482208 4.9025069637883005
12: 11.175529788084766 2.4094707520891365
13: 11.505397840863655 8.83008356545961
14: 11.445421831267494 12.214484679665738
15: 11.085565773690524 5.724233983286908
16: 11.525389844062374 8.83008356545961
17: 11.67532986805278 7.994428969359332
18: 11.505397840863655 2.1727019498607243
19: 10.915633746501399 10.32033426183844
20: 11.255497800879649 0.2646239554317549
21: 11.195521791283486 0.1671309192200557
22: 11.095561775289884 0.0
23: 11.135545781687325 0.181058495821727
24: 11.30547780887645 0.3203342618384401
25: 11.275489804078369 7.841225626740947
26: 11.105557776889244 0.055710306406685235
27: 11.195521791283486 0.09749303621169916
28: 11.085565773690524 0.013927576601671309
29: 11.075569772091164 0.5988857938718662
30: 11.255497800879649 0.6128133704735376
31: 11.095561775289884 1.5598885793871866
32: 11.405437824870052 1.1977715877437325
33: 11.205517792882846 0.22284122562674094
34: 11.135545781687325 0.0
35: 11.165533786485407 0.013927576601671309
36: 11.225509796081568 0.11142061281337047
37: 11.275489804078369 0.04178272980501393
38: 11.145541783286685 0.04178272980501393
39: 11.155537784886045 0.48746518105849584
40: 11.035585765693723 0.4456824512534819
41: 11.015593762495001 0.4456824512534819
42: 10.93562574970012 0.48746518105849584
43: 11.125549780087965 0.23676880222841226
44: 11.265493802479009 3.1894150417827296
45: 11.195521791283486 0.4735376044568245
46: 11.195521791283486 0.9052924791086351
47: 10.93562574970012 0.34818941504178275
48: 10.815673730507797 2.799442896935933
49: 11.195521791283486 2.8412256267409473

=== Summary ===
Best Val Epoch: 17
Test Acc at Best Val: 7.9944 %
Best Test Acc: 17.4513 %
Mean Test Acc of Last 5 Epochs: 1.4735 %
