epoch:  val_acc test_acc 
0: 15.073970411835266 8.593314763231199
0: 52.56897241103559 18.662952646239553
1: 53.278688524590166 14.345403899721449
2: 56.32746901239504 22.061281337047355
3: 56.20751699320272 11.532033426183844
4: 55.207916833266694 19.818941504178273
5: 53.628548580567774 10.86350974930362
6: 58.66653338664534 8.231197771587743
7: 57.247101159536186 8.565459610027855
8: 58.31667333066773 7.395543175487465
9: 55.84766093562575 11.47632311977716
10: 59.05637744902039 4.373259052924791
11: 58.03678528588564 11.086350974930362
12: 58.29668132746901 5.348189415041783
13: 56.837265093962415 9.526462395543176
14: 57.05717712914834 8.342618384401113
15: 56.917233106757294 9.052924791086351
16: 58.146741303478606 8.885793871866296
17: 57.00719712115154 5.111420612813371
18: 58.16673330667733 7.353760445682451
19: 57.157137145141945 5.250696378830083
20: 59.84606157536985 3.8022284122562673
21: 59.626149540183924 3.5933147632311977
22: 59.946021591363454 3.565459610027855
23: 59.916033586565376 3.050139275766017
24: 59.64614154338265 3.83008356545961
25: 60.1359456217513 4.3175487465181055
26: 59.76609356257497 4.3175487465181055
27: 59.96601359456218 2.6740947075208914
28: 59.75609756097561 3.7047353760445683
29: 59.75609756097561 3.4540389972144845
30: 59.71611355457817 3.9554317548746516
31: 60.085965613754496 3.245125348189415
32: 60.00599760095962 4.428969359331476
33: 59.506197520991606 4.3175487465181055
34: 59.80607756897241 3.6908077994428967
35: 59.986005597760894 3.5376044568245124
36: 59.816073570571774 5.417827298050139
37: 59.916033586565376 2.7715877437325904
38: 59.89604158336665 3.5793871866295266
39: 59.816073570571774 4.164345403899722
40: 60.06597361055578 4.025069637883008
41: 59.996001599360255 3.4958217270194987
42: 59.956017592962816 3.788300835654596
43: 59.996001599360255 3.871866295264624
44: 60.10595761695322 3.328690807799443
45: 60.16593362654938 4.26183844011142
46: 59.89604158336665 4.025069637883008
47: 60.04598160735706 4.67966573816156
48: 60.10595761695322 4.233983286908078
49: 60.1359456217513 4.233983286908078

=== Summary ===
Best Val Epoch: 45
Test Acc at Best Val: 4.2618 %
Best Test Acc: 22.0613 %
Mean Test Acc of Last 5 Epochs: 4.2869 %
