epoch:  val_acc test_acc 
0: 11.115553778488605 17.061281337047355
0: 35.305877648940424 64.5125348189415
1: 42.23310675729708 68.59331476323119
2: 44.86205517792883 82.66016713091922
3: 46.601359456217516 89.63788300835654
4: 47.64094362255098 92.89693593314763
5: 43.8624550179928 84.24791086350974
6: 47.23110755697721 82.66016713091922
7: 46.1515393842463 87.53481894150418
8: 47.361055577768894 88.41225626740948
9: 46.9312275089964 88.73259052924791
10: 48.220711715313875 89.40111420612813
11: 48.080767692922834 90.90529247910864
12: 47.80087964814074 91.55988857938719
13: 46.01159536185526 84.33147632311977
14: 48.09076369452219 91.49025069637884
15: 47.62095161935226 92.03342618384401
16: 46.42143142742903 85.02785515320335
17: 48.37065173930428 91.18384401114206
18: 47.52099160335866 89.4707520891365
19: 47.7109156337465 89.01114206128133
20: 49.310275889644146 89.27576601671309
21: 49.20031987205118 84.12256267409471
22: 49.20031987205118 78.62116991643454
23: 49.390243902439025 84.73537604456824
24: 49.390243902439025 83.95543175487465
25: 49.340263894442224 88.17548746518106
26: 49.46021591363455 91.991643454039
27: 49.080367852858856 89.9025069637883
28: 49.350259896041585 86.57381615598885
29: 49.400239904038386 83.94150417827298
30: 49.440223910435826 87.99442896935933
31: 49.41023590563775 79.23398328690807
32: 49.470211915233904 83.1058495821727
33: 49.2203118752499 89.63788300835654
34: 49.400239904038386 87.27019498607243
35: 49.53018792483007 91.93593314763231
36: 49.430227908836464 88.14763231197772
37: 49.570171931227506 86.26740947075209
38: 49.440223910435826 90.1949860724234
39: 49.470211915233904 92.27019498607243
40: 49.62015193922431 90.01392757660167
41: 49.58016793282687 88.07799442896936
42: 49.570171931227506 86.97771587743732
43: 49.54018392642943 87.79944289693593
44: 49.64014394242303 89.01114206128133
45: 49.60015993602559 88.008356545961
46: 49.59016393442623 85.59888579387187
47: 49.60015993602559 89.09470752089136
48: 49.60015993602559 90.98885793871867
49: 49.59016393442623 88.53760445682451

=== Summary ===
Best Val Epoch: 44
Test Acc at Best Val: 89.0111 %
Best Test Acc: 92.8969 %
Mean Test Acc of Last 5 Epochs: 88.4457 %
