epoch:  val_acc test_acc 
0: 10.985605757696922 17.061281337047355
0: 75.25989604158336 88.63509749303621
1: 71.34146341463415 91.04456824512535
2: 71.34146341463415 90.05571030640668
3: 78.20871651339465 92.46518105849582
4: 77.92882846861255 94.69359331476323
5: 75.65973610555778 92.03342618384401
6: 74.95001999200319 88.76044568245125
7: 75.31987205117953 86.92200557103064
8: 76.03958416633347 91.62952646239555
9: 77.92882846861255 93.91364902506963
10: 77.39904038384645 91.65738161559888
11: 76.31947221111555 94.20612813370474
12: 76.97920831667334 92.01949860724234
13: 76.92922830867653 90.76601671309193
14: 74.76009596161535 82.99442896935933
15: 77.83886445421831 85.50139275766017
16: 77.80887644942023 91.42061281337047
17: 78.34866053578568 93.50974930362116
18: 77.6389444222311 90.87743732590529
19: 77.57896841263495 91.65738161559888
20: 78.98840463814474 91.15598885793872
21: 78.98840463814474 90.13927576601671
22: 78.98840463814474 89.38718662952647
23: 78.87844862055178 89.958217270195
24: 78.81847261095562 85.77994428969359
25: 79.02838864454219 87.00557103064067
26: 78.97840863654538 90.43175487465182
27: 78.9984006397441 88.63509749303621
28: 79.07836865253898 92.54874651810584
29: 79.10835665733707 88.28690807799443
30: 78.9984006397441 87.79944289693593
31: 79.07836865253898 87.06128133704735
32: 78.90843662534986 81.47632311977716
33: 78.91843262694923 91.10027855153203
34: 79.05837664934026 88.7883008356546
35: 79.02838864454219 84.13649025069638
36: 78.97840863654538 88.31476323119777
37: 79.07836865253898 87.2284122562674
38: 79.09836065573771 87.60445682451254
39: 79.05837664934026 91.6991643454039
40: 79.07836865253898 89.87465181058496
41: 79.08836465413835 89.84679665738162
42: 79.02838864454219 87.9108635097493
43: 79.03838464614154 88.2033426183844
44: 79.05837664934026 88.4958217270195
45: 79.09836065573771 88.3008356545961
46: 79.12834866053579 88.03621169916434
47: 79.10835665733707 86.54596100278552
48: 79.08836465413835 86.42061281337047
49: 79.05837664934026 85.83565459610028

=== Summary ===
Best Val Epoch: 46
Test Acc at Best Val: 88.0362 %
Best Test Acc: 94.6936 %
Mean Test Acc of Last 5 Epochs: 87.0279 %
