epoch:  val_acc test_acc 
0: 8.806477409036386 18.370473537604457
0: 43.35265893642543 69.97214484679665
1: 44.96201519392243 81.29526462395543
2: 45.26189524190324 75.44568245125348
3: 41.41343462614954 70.47353760445682
4: 47.47101159536186 71.19777158774373
5: 43.922431027588964 69.16434540389972
6: 44.80207916833267 73.9275766016713
7: 46.50139944022391 70.11142061281338
8: 46.601359456217516 72.15877437325905
9: 47.131147540983605 72.7715877437326
10: 46.8312674930028 76.97771587743732
11: 45.551779288284685 75.45961002785515
12: 46.90123950419832 66.44846796657382
13: 47.62095161935226 75.69637883008356
14: 47.990803678528586 83.44011142061281
15: 46.09156337465014 59.87465181058496
16: 47.12115153938424 79.91643454038997
17: 46.34146341463415 73.17548746518106
18: 46.53138744502199 76.78272980501393
19: 46.86125549780088 79.24791086350974
20: 48.20071971211515 81.81058495821728
21: 48.3406637345062 79.42896935933148
22: 48.42063174730108 81.5041782729805
23: 48.760495801679326 86.93593314763231
24: 48.15073970411835 80.77994428969359
25: 48.310675729708116 78.37047353760445
26: 48.48060775689724 82.82729805013928
27: 48.03078768492603 78.52367688022284
28: 48.28068772491004 81.3091922005571
29: 48.37065173930428 81.04456824512535
30: 48.56057576969212 87.45125348189416
31: 48.28068772491004 81.54596100278552
32: 48.46061575369852 85.041782729805
33: 48.3406637345062 82.3259052924791
34: 48.65053978408636 81.76880222841226
35: 48.43062774890044 80.79387186629526
36: 48.47061175529788 80.76601671309193
37: 48.300679728108754 82.13091922005572
38: 48.59056377449021 83.94150417827298
39: 48.32067173130748 79.52646239554318
40: 48.56057576969212 84.30362116991644
41: 48.61055577768892 81.55988857938719
42: 48.580567772890845 82.46518105849582
43: 48.660535785685724 84.77715877437326
44: 48.57057177129148 82.75766016713092
45: 48.660535785685724 84.22005571030641
46: 48.59056377449021 84.03899721448468
47: 48.74050379848061 83.31476323119777
48: 48.68052778888445 85.34818941504179
49: 48.660535785685724 83.3008356545961

=== Summary ===
Best Val Epoch: 23
Test Acc at Best Val: 86.9359 %
Best Test Acc: 87.4513 %
Mean Test Acc of Last 5 Epochs: 84.0446 %
