epoch:  val_acc test_acc 
0: 10.135945621751299 17.061281337047355
0: 42.47301079568173 7.186629526462395
1: 48.68052778888445 16.601671309192202
2: 48.87045181927229 15.529247910863509
3: 50.429828068772494 15.055710306406684
4: 50.98960415833667 17.827298050139277
5: 50.38984406237505 12.284122562674094
6: 47.12115153938424 14.637883008356546
7: 51.149540183926426 16.922005571030642
8: 52.548980407836865 13.245125348189415
9: 49.28028788484606 15.376044568245126
10: 49.82007197121152 5.835654596100278
11: 48.350659736105555 6.796657381615599
12: 53.228708516593365 6.768802228412256
13: 52.25909636145542 8.412256267409472
14: 53.29868052778888 11.448467966573816
15: 53.628548580567774 4.4986072423398324
16: 51.63934426229508 14.526462395543176
17: 53.188724510195925 17.075208913649025
18: 53.14874050379848 14.749303621169917
19: 53.53858456617353 5.64066852367688
20: 54.528188724510194 5.250696378830083
21: 54.45821671331468 6.211699164345404
22: 54.36825269892043 7.270194986072424
23: 54.42822870851659 7.103064066852368
24: 54.73810475809676 6.532033426183844
25: 54.218312674930026 7.325905292479109
26: 54.54818072770892 8.50974930362117
27: 54.398240703718514 5.835654596100278
28: 54.13834466213515 8.440111420612814
29: 54.538184726109556 6.796657381615599
30: 54.358256697321075 6.545961002785515
31: 54.37824870051979 6.309192200557103
32: 54.448220711715315 5.821727019498607
33: 54.19832067173131 6.100278551532034
34: 54.398240703718514 6.629526462395543
35: 54.54818072770892 6.740947075208914
36: 54.528188724510194 6.337047353760446
37: 54.408236705317876 7.576601671309192
38: 54.078368652538984 8.746518105849582
39: 53.97840863654538 6.2674094707520895
40: 54.31827269092363 7.896935933147632
41: 54.29828068772491 7.381615598885793
42: 54.25829668132747 7.172701949860724
43: 54.37824870051979 6.727019498607242
44: 54.398240703718514 7.395543175487465
45: 54.38824470211915 6.922005571030641
46: 54.33826469412235 7.4094707520891365
47: 54.29828068772491 7.172701949860724
48: 54.46821271491403 8.579387186629527
49: 54.30827668932427 7.813370473537605

=== Summary ===
Best Val Epoch: 24
Test Acc at Best Val: 6.5320 %
Best Test Acc: 17.8273 %
Mean Test Acc of Last 5 Epochs: 7.5794 %
