epoch:  val_acc test_acc 
0: 10.981308411214954 7.307804735457468
0: 38.02570093457944 64.54253142356036
1: 41.76401869158879 67.49488453668518
2: 42.40654205607477 74.89038292896814
3: 42.873831775700936 70.71031862028647
4: 40.94626168224299 63.665594855305464
5: 42.11448598130841 66.29640456007016
6: 42.99065420560748 53.20081847413037
7: 42.69859813084112 71.09032446653025
8: 41.23831775700935 61.502484653610054
9: 46.78738317757009 84.77053493130664
10: 43.16588785046729 60.30400467699503
11: 46.728971962616825 76.26425021923414
12: 42.40654205607477 64.33791289096756
13: 35.86448598130841 52.76235019000292
14: 47.89719626168224 80.18123355743934
15: 43.925233644859816 71.79187372113417
16: 47.07943925233645 81.49663840982168
17: 40.36214953271028 50.365390236772875
18: 48.89018691588785 90.29523531131248
19: 49.532710280373834 91.34755919321836
20: 49.1822429906542 89.3306050862321
21: 49.123831775700936 82.84127448114586
22: 48.30607476635514 86.99210757088571
23: 49.24065420560748 85.67670271850336
24: 48.24766355140187 82.92896813797135
25: 49.47429906542056 78.16427945045308
26: 48.598130841121495 84.68284127448115
27: 49.35747663551402 87.51826951183864
28: 48.42289719626168 86.87518269511838
29: 49.007009345794394 85.3259280912014
30: 49.41588785046729 82.84127448114586
31: 49.06542056074766 81.9058754750073
32: 50.0 91.75679625840398
33: 50.0 85.20900321543408
34: 48.65654205607477 84.65361005553932
35: 49.299065420560744 86.93364513300205
36: 49.88317757009346 88.80444314527915
37: 49.649532710280376 84.97515346389945
38: 49.35747663551402 85.29669687225957
39: 48.83177570093458 86.14440222157263
40: 49.1822429906542 88.9505992399883
41: 49.532710280373834 88.89213680210464
42: 49.532710280373834 88.62905583162818
43: 49.41588785046729 89.88599824612686
44: 49.41588785046729 89.0382928968138
45: 49.35747663551402 91.0844782227419
46: 49.70794392523364 89.59368605670856
47: 50.23364485981308 89.71061093247589
48: 49.649532710280376 89.76907337035955
49: 50.0 88.68751826951184

=== Summary ===
Best Val Epoch: 47
Test Acc at Best Val: 89.7106 %
Best Test Acc: 91.7568 %
Mean Test Acc of Last 5 Epochs: 89.7691 %
