epoch:  val_acc test_acc 
0: 13.434579439252337 8.886290558316281
0: 33.41121495327103 43.700672318035664
1: 38.492990654205606 60.88862905583163
2: 45.03504672897196 77.60888629055832
3: 43.691588785046726 78.51505407775504
4: 46.14485981308411 76.93656825489623
5: 39.427570093457945 52.79158140894475
6: 43.574766355140184 59.719380298158434
7: 38.84345794392523 58.19935691318328
8: 46.845794392523366 78.6612101724642
9: 41.822429906542055 57.1470330312774
10: 42.58177570093458 65.39023677287342
11: 45.5607476635514 69.6579947383806
12: 43.63317757009346 68.4010523238819
13: 37.967289719626166 52.148494592224495
14: 45.09345794392523 78.0765857936276
15: 43.63317757009346 77.40426775796551
16: 48.77336448598131 81.9058754750073
17: 42.64018691588785 63.19789535223619
18: 48.13084112149533 84.68284127448115
19: 48.36448598130841 89.5352236188249
20: 48.94859813084112 84.94592224495761
21: 49.76635514018692 84.18591055247003
22: 49.824766355140184 90.4121601870798
23: 49.5911214953271 90.44139140602164
24: 47.429906542056074 83.80590470622624
25: 47.60514018691589 80.50277696579947
26: 48.598130841121495 83.80590470622624
27: 48.01401869158879 83.07512423268051
28: 48.89018691588785 84.68284127448115
29: 49.299065420560744 90.47062262496345
30: 49.824766355140184 86.96287635194388
31: 48.481308411214954 84.77053493130664
32: 48.598130841121495 88.19058754750073
33: 49.649532710280376 83.51359251680795
34: 48.94859813084112 90.96755334697457
35: 47.546728971962615 80.85355159310143
36: 49.88317757009346 93.5399006138556
37: 49.41588785046729 92.28295819935691
38: 49.532710280373834 91.93218357205495
39: 49.941588785046726 87.92750657702426
40: 49.47429906542056 90.85062847120724
41: 49.88317757009346 88.01520023384975
42: 50.29205607476636 88.7459807073955
43: 50.58411214953271 89.18444899152294
44: 49.88317757009346 89.35983630517393
45: 50.467289719626166 86.34902075416545
46: 50.058411214953274 89.59368605670856
47: 50.11682242990654 88.48289973691902
48: 50.175233644859816 89.47676118094124
49: 49.70794392523364 88.39520608009354

=== Summary ===
Best Val Epoch: 43
Test Acc at Best Val: 89.1844 %
Best Test Acc: 93.5399 %
Mean Test Acc of Last 5 Epochs: 88.4595 %
