epoch:  val_acc test_acc 
0: 9.754672897196262 11.80941245249927
0: 22.25467289719626 34.697456883952064
1: 27.453271028037385 32.65127155802397
2: 25.700934579439252 32.183572054954695
3: 40.478971962616825 64.04560070154926
4: 36.97429906542056 48.90382928968138
5: 38.376168224299064 53.72698041508331
6: 41.76401869158879 63.490207541654485
7: 43.22429906542056 73.63344051446946
8: 34.87149532710281 48.31920491084478
9: 43.22429906542056 67.87489038292897
10: 44.33411214953271 76.43963753288511
11: 44.742990654205606 72.1134171294943
12: 45.268691588785046 82.51973107278573
13: 45.09345794392523 74.27652733118971
14: 45.38551401869159 69.42414498684595
15: 42.757009345794394 59.397836889798306
16: 46.61214953271028 73.63344051446946
17: 42.05607476635514 67.58257819351067
18: 41.179906542056074 53.75621163402514
19: 42.99065420560748 64.92253726980415
20: 48.42289719626168 86.14440222157263
21: 48.01401869158879 83.71821104940076
22: 48.24766355140187 89.65214849459223
23: 49.1822429906542 87.92750657702426
24: 48.36448598130841 88.21981876644256
25: 49.649532710280376 92.3706518561824
26: 48.89018691588785 87.60596316866413
27: 49.06542056074766 87.48903829289681
28: 48.94859813084112 82.60742472961122
29: 48.481308411214954 89.73984215141772
30: 48.13084112149533 86.43671441099094
31: 47.89719626168224 83.30897398421514
32: 47.546728971962615 84.01052323881906
33: 49.123831775700936 94.4168371821105
34: 49.06542056074766 89.09675533469746
35: 48.42289719626168 85.06284712072494
36: 48.94859813084112 88.65828705057001
37: 49.06542056074766 88.97983045893014
38: 48.71495327102804 83.07512423268051
39: 49.35747663551402 88.59982461268635
40: 49.299065420560744 89.5352236188249
41: 49.41588785046729 90.4121601870798
42: 49.007009345794394 90.35369774919614
43: 49.35747663551402 90.11984799766151
44: 49.5911214953271 90.9967845659164
45: 49.941588785046726 87.75211926337329
46: 50.0 88.68751826951184
47: 49.41588785046729 86.93364513300205
48: 49.1822429906542 90.44139140602164
49: 49.824766355140184 87.48903829289681

=== Summary ===
Best Val Epoch: 46
Test Acc at Best Val: 88.6875 %
Best Test Acc: 94.4168 %
Mean Test Acc of Last 5 Epochs: 88.2607 %
