epoch:  val_acc test_acc 
0: 54.01984262743756 41.792656587473004
0: 73.63439388755845 53.99568034557235
1: 73.29227962139355 53.88768898488121
2: 73.63439388755845 53.99568034557235
3: 73.63439388755845 53.99568034557235
4: 73.63439388755845 53.99568034557235
5: 73.63439388755845 53.99568034557235
6: 73.63439388755845 53.99568034557235
7: 73.63439388755845 53.99568034557235
8: 73.63439388755845 53.99568034557235
9: 73.63439388755845 53.99568034557235
10: 73.63439388755845 53.99568034557235
11: 73.63439388755845 53.99568034557235
12: 73.63439388755845 53.99568034557235
13: 73.63439388755845 53.99568034557235
14: 73.63439388755845 53.99568034557235
15: 73.63439388755845 53.99568034557235
16: 73.63439388755845 53.99568034557235
17: 73.63439388755845 53.99568034557235
18: 73.63439388755845 53.99568034557235
19: 73.63439388755845 53.99568034557235
20: 73.63439388755845 53.99568034557235
21: 73.63439388755845 53.99568034557235
22: 73.63439388755845 53.99568034557235
23: 73.63439388755845 53.99568034557235
24: 73.63439388755845 53.99568034557235
25: 73.63439388755845 53.99568034557235
26: 73.63439388755845 53.99568034557235
27: 73.63439388755845 53.99568034557235
28: 73.63439388755845 53.99568034557235
29: 73.63439388755845 53.99568034557235
30: 73.63439388755845 53.99568034557235
31: 73.63439388755845 53.99568034557235
32: 73.63439388755845 53.99568034557235
33: 73.63439388755845 53.99568034557235
34: 73.63439388755845 53.99568034557235
35: 73.63439388755845 53.99568034557235
36: 73.63439388755845 53.99568034557235
37: 73.63439388755845 53.99568034557235
38: 73.63439388755845 53.99568034557235
39: 73.63439388755845 53.99568034557235
40: 73.63439388755845 53.99568034557235
41: 73.63439388755845 53.99568034557235
42: 73.63439388755845 53.99568034557235
43: 73.63439388755845 53.99568034557235
44: 73.63439388755845 53.99568034557235
45: 73.63439388755845 53.99568034557235
46: 73.63439388755845 53.99568034557235
47: 73.63439388755845 53.99568034557235
48: 73.63439388755845 53.99568034557235
49: 73.63439388755845 53.99568034557235

=== Summary ===
Best Val Epoch: 0
Test Acc at Best Val: 53.9957 %
Best Test Acc: 53.9957 %
Mean Test Acc of Last 5 Epochs: 53.9957 %
