epoch:  val_acc test_acc 
0: 8.574277168494516 8.977556109725686
0: 31.505483549351943 19.900249376558605
1: 43.36989032901296 17.855361596009974
2: 47.45762711864407 14.713216957605985
3: 47.357926221335994 13.915211970074813
4: 47.756729810568295 13.615960099750623
5: 46.46061814556331 23.241895261845386
6: 46.759720837487535 16.159600997506235
7: 45.363908275174474 23.69077306733167
8: 49.152542372881356 15.16209476309227
9: 47.357926221335994 15.361596009975063
10: 47.25822532402792 15.012468827930174
11: 47.15852442671984 15.46134663341646
12: 46.66001994017946 12.369077306733168
13: 46.85942173479561 14.613466334164588
14: 46.360917248255234 12.169576059850375
15: 45.46360917248255 11.870324189526185
16: 45.2642073778664 11.221945137157107
17: 44.96510468594217 10.972568578553616
18: 44.96510468594217 10.972568578553616
19: 44.96510468594217 10.922693266832917
20: 44.96510468594217 10.922693266832917
21: 44.96510468594217 10.922693266832917
22: 44.96510468594217 10.972568578553616
23: 44.96510468594217 10.972568578553616
24: 44.96510468594217 10.972568578553616
25: 44.96510468594217 10.972568578553616
26: 44.96510468594217 10.972568578553616
27: 44.96510468594217 10.972568578553616
28: 44.96510468594217 10.972568578553616
29: 44.96510468594217 10.972568578553616
30: 44.96510468594217 10.972568578553616
31: 44.96510468594217 10.972568578553616
32: 44.96510468594217 10.972568578553616
33: 44.96510468594217 10.972568578553616
34: 44.96510468594217 10.972568578553616
35: 44.96510468594217 10.972568578553616
36: 44.96510468594217 10.972568578553616
37: 44.96510468594217 10.972568578553616
38: 44.96510468594217 10.972568578553616
39: 44.96510468594217 10.972568578553616
40: 44.96510468594217 10.972568578553616
41: 44.96510468594217 10.972568578553616
42: 44.96510468594217 10.972568578553616
43: 44.96510468594217 10.972568578553616
44: 44.96510468594217 10.972568578553616
45: 44.96510468594217 10.972568578553616
46: 44.96510468594217 10.972568578553616
47: 44.96510468594217 10.972568578553616
48: 44.96510468594217 10.972568578553616
49: 44.96510468594217 10.972568578553616

=== Summary ===
Best Val Epoch: 8
Test Acc at Best Val: 15.1621 %
Best Test Acc: 23.6908 %
Mean Test Acc of Last 5 Epochs: 10.9726 %
